Year,Manufacturer,Model,Engine Size (L),Transmission,Car Category,Part Category,Part Name,Part Manufacturer,Part Number,Price ($),Fluid Type,Fluid Subtype,Fluid Manufacturer,Fluid Number
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Transmission System,Gearbox,Centric,CCGEA5188,858.98,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Transmission System,Differential,Pro-Series OE,PEDIF2766,808.16,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Transmission System,Differential,Pro-Series OE Plus,PSDIF6100,807.78,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Transmission System,Differential,Brembo,BODIF7296,826.82,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Transmission System,Differential,Centric,CCDIF7867,809.79,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Steering Components,Pro-Series OE,PESTE2052,284.65,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Steering Components,Pro-Series OE Plus,PSSTE6582,327.46,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Steering Components,Brembo,BOSTE2355,325.53,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Steering Components,Centric,CCSTE5026,326.65,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Suspension Components,Pro-Series OE,PESUS9527,289.0,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Suspension Components,Pro-Series OE Plus,PSSUS6180,271.49,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Suspension Components,Brembo,BOSUS2501,314.0,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Suspension and Steering System,Suspension Components,Centric,CCSUS4692,328.63,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Disc Brakes,Pro-Series OE,PEDIS4806,201.95,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Disc Brakes,Pro-Series OE Plus,PSDIS1684,206.22,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Disc Brakes,Brembo,BODIS6950,183.41,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Disc Brakes,Centric,CCDIS5254,184.51,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Drum Brakes,Pro-Series OE,PEDRU3334,206.99,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Drum Brakes,Pro-Series OE Plus,PSDRU2751,184.77,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Drum Brakes,Brembo,BODRU9921,188.94,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Drum Brakes,Centric,CCDRU1247,191.61,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Hydraulic System,Pro-Series OE,PEHYD9492,186.54,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Hydraulic System,Pro-Series OE Plus,PSHYD8578,182.21,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Hydraulic System,Brembo,BOHYD6346,210.81,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Braking System,Hydraulic System,Centric,CCHYD9787,217.53,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Battery,Pro-Series OE,PEBAT6892,100.44,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Battery,Pro-Series OE Plus,PSBAT8435,93.87,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Battery,Brembo,BOBAT8921,102.37,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Battery,Centric,CCBAT9587,103.31,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Headlights,Pro-Series OE,PEHEA5840,99.06,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Headlights,Pro-Series OE Plus,PSHEA4136,104.12,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Headlights,Brembo,BOHEA4601,105.41,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Headlights,Centric,CCHEA5462,104.28,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Tail Lights,Pro-Series OE,PETAI7980,104.41,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Tail Lights,Pro-Series OE Plus,PSTAI9425,105.31,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Tail Lights,Brembo,BOTAI8452,91.94,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Electrical and Lighting System,Tail Lights,Centric,CCTAI2358,90.83,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Tank,Pro-Series OE,PEFUE7514,229.87,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Tank,Pro-Series OE Plus,PSFUE4827,252.15,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Tank,Brembo,BOFUE7961,238.28,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Tank,Centric,CCFUE4621,257.27,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Pump,Pro-Series OE,PEFUE7801,232.21,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Pump,Pro-Series OE Plus,PSFUE1121,246.58,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Pump,Brembo,BOFUE1736,252.11,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Pump,Centric,CCFUE7411,255.72,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Filter,Pro-Series OE,PEFUE2008,258.58,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Filter,Pro-Series OE Plus,PSFUE5513,258.58,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Filter,Brembo,BOFUE8891,258.41,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Fuel System,Fuel Filter,Centric,CCFUE4198,249.53,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Radiator,Pro-Series OE,PERAD3194,433.51,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Radiator,Pro-Series OE Plus,PSRAD6513,393.78,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Radiator,Brembo,BORAD6416,402.1,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Radiator,Centric,CCRAD6573,385.78,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Water Pump,Pro-Series OE,PEWAT3854,396.66,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Water Pump,Pro-Series OE Plus,PSWAT3983,378.21,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Water Pump,Brembo,BOWAT5764,436.98,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Cooling System,Water Pump,Centric,CCWAT9947,403.09,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Exhaust Manifold,Pro-Series OE,PEEXH2888,319.29,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Exhaust Manifold,Pro-Series OE Plus,PSEXH5704,363.7,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Exhaust Manifold,Brembo,BOEXH5474,370.68,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Exhaust Manifold,Centric,CCEXH7098,374.26,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Catalytic Converter,Pro-Series OE,PECAT6292,336.78,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Catalytic Converter,Pro-Series OE Plus,PSCAT1726,381.33,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Catalytic Converter,Brembo,BOCAT1346,339.76,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Catalytic Converter,Centric,CCCAT6824,369.89,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Muffler,Pro-Series OE,PEMUF9396,319.5,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Muffler,Pro-Series OE Plus,PSMUF2301,330.44,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Muffler,Brembo,BOMUF3041,354.95,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Exhaust System,Muffler,Centric,CCMUF3540,366.48,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,Axles,Pro-Series OE,PEAXL4805,616.32,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,Axles,Pro-Series OE Plus,PSAXL2527,643.65,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,Axles,Brembo,BOAXL9706,644.92,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,Axles,Centric,CCAXL1061,557.26,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,CV Joints,Pro-Series OE,PECV 4427,556.8,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,CV Joints,Pro-Series OE Plus,PSCV 5031,594.68,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,CV Joints,Brembo,BOCV 4101,646.3,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Drivetrain System,CV Joints,Centric,CCCV 7269,602.26,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Chassis/Frame,Pro-Series OE,PECHA6933,757.32,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Chassis/Frame,Pro-Series OE Plus,PSCHA8864,717.63,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Chassis/Frame,Brembo,BOCHA1829,760.99,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Chassis/Frame,Centric,CCCHA5402,662.45,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Doors,Pro-Series OE,PEDOO4201,635.87,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Doors,Pro-Series OE Plus,PSDOO6347,733.05,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Doors,Brembo,BODOO9788,747.37,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Doors,Centric,CCDOO5932,677.95,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Seats,Pro-Series OE,PESEA5379,724.58,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Seats,Pro-Series OE Plus,PSSEA8485,737.89,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Seats,Brembo,BOSEA6724,709.26,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Body and Interior Components,Seats,Centric,CCSEA4090,685.61,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Compressor,Pro-Series OE,PECOM3102,478.71,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Compressor,Pro-Series OE Plus,PSCOM8095,476.1,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Compressor,Brembo,BOCOM7109,480.44,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Compressor,Centric,CCCOM8457,442.31,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Blower Motor,Pro-Series OE,PEBLO9487,430.66,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Blower Motor,Pro-Series OE Plus,PSBLO2298,466.69,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Blower Motor,Brembo,BOBLO3981,464.67,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,HVAC System,Blower Motor,Centric,CCBLO3507,447.81,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Airbags,Pro-Series OE,PEAIR4453,193.41,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Airbags,Pro-Series OE Plus,PSAIR4883,208.83,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Airbags,Brembo,BOAIR6087,186.37,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Airbags,Centric,CCAIR5107,206.96,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Seat Belts,Pro-Series OE,PESEA7592,207.74,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Seat Belts,Pro-Series OE Plus,PSSEA8467,195.62,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Seat Belts,Brembo,BOSEA2576,212.71,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Seat Belts,Centric,CCSEA5042,206.28,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Parking Sensors,Pro-Series OE,PEPAR7141,217.31,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Parking Sensors,Pro-Series OE Plus,PSPAR5141,206.65,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Parking Sensors,Brembo,BOPAR4370,203.85,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Safety and Security System,Parking Sensors,Centric,CCPAR9236,215.73,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Turn Signals,Pro-Series OE,PETUR6838,46.67,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Turn Signals,Pro-Series OE Plus,PSTUR6516,49.66,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Turn Signals,Brembo,BOTUR3269,49.46,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Turn Signals,Centric,CCTUR4554,50.31,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Hazard Lights,Pro-Series OE,PEHAZ1068,54.32,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Hazard Lights,Pro-Series OE Plus,PSHAZ3088,50.28,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Hazard Lights,Brembo,BOHAZ8740,53.82,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,Signaling System,Hazard Lights,Centric,CCHAZ8197,54.43,,,,
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,68.64,Engine Oil,5W-20,Castrol,CA-ENG3566
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,36.96,Engine Oil,5W-20,Pennzoil,PE-ENG5252
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,48.67,Engine Oil,5W-20,Mobil1,MO-ENG2938
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,43.44,Brake Fluid,DOT-4,Castrol,CA-BRA9266
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,62.46,Brake Fluid,DOT-4,Pennzoil,PE-BRA6961
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,64.11,Brake Fluid,DOT-4,Mobil1,MO-BRA6419
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,56.63,Transmission Fluid,MTF-75W-90,Castrol,CA-TRA9459
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,30.99,Transmission Fluid,MTF-75W-90,Pennzoil,PE-TRA4644
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,53.56,Transmission Fluid,MTF-75W-90,Mobil1,MO-TRA9239
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,74.46,Coolant/Antifreeze,Pre-mixed Coolant,Castrol,CA-COO6025
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,71.1,Coolant/Antifreeze,Pre-mixed Coolant,Pennzoil,PE-COO5731
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,69.06,Coolant/Antifreeze,Pre-mixed Coolant,Mobil1,MO-COO1112
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,54.7,Power Steering Fluid,Synthetic,Castrol,CA-POW7787
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,68.42,Power Steering Fluid,Synthetic,Pennzoil,PE-POW6571
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,66.51,Power Steering Fluid,Synthetic,Mobil1,MO-POW8699
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,41.25,Gear Oil,75W-90,Castrol,CA-GEA5576
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,75.29,Gear Oil,75W-90,Pennzoil,PE-GEA8679
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,36.95,Gear Oil,75W-90,Mobil1,MO-GEA5990
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,68.1,Grease,Lithium Grease,Castrol,CA-GRE6466
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,73.29,Grease,Lithium Grease,Pennzoil,PE-GRE8244
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,54.81,Grease,Lithium Grease,Mobil1,MO-GRE8833
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,70.54,Transfer Case Fluid,Full Synthetic,Castrol,CA-TRA5000
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,57.89,Transfer Case Fluid,Full Synthetic,Pennzoil,PE-TRA1433
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,71.51,Transfer Case Fluid,Full Synthetic,Mobil1,MO-TRA5143
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,38.43,Refrigerant,R-134a,Castrol,CA-REF3997
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,76.81,Refrigerant,R-134a,Pennzoil,PE-REF3123
2000,Toyota,Prius,2.4,Manual,Sedan/Hatchback,,,,,52.64,Refrigerant,R-134a,Mobil1,MO-REF3263
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Engine Block,Pro-Series OE,PEENG4390,466.55,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Engine Block,Pro-Series OE Plus,PSENG4343,469.24,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Engine Block,Brembo,BOENG8509,467.38,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Engine Block,Centric,CCENG3454,473.24,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Pistons,Pro-Series OE,PEPIS8974,490.39,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Pistons,Pro-Series OE Plus,PSPIS4402,508.61,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Pistons,Brembo,BOPIS8259,476.08,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Pistons,Centric,CCPIS6823,525.86,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Crankshaft,Pro-Series OE,PECRA5229,454.47,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Crankshaft,Pro-Series OE Plus,PSCRA4314,527.67,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Crankshaft,Brembo,BOCRA2625,515.47,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Crankshaft,Centric,CCCRA9413,519.52,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Camshaft,Pro-Series OE,PECAM2916,508.83,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Camshaft,Pro-Series OE Plus,PSCAM1476,450.81,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Camshaft,Brembo,BOCAM3378,458.55,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Camshaft,Centric,CCCAM8850,467.61,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Valves,Pro-Series OE,PEVAL7740,494.99,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Valves,Pro-Series OE Plus,PSVAL8546,515.51,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Valves,Brembo,BOVAL9029,476.36,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Valves,Centric,CCVAL9893,471.41,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Timing Belt,Pro-Series OE,PETIM6624,482.46,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Timing Belt,Pro-Series OE Plus,PSTIM4823,503.44,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Timing Belt,Brembo,BOTIM1268,477.43,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Timing Belt,Centric,CCTIM2609,486.21,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Ignition System,Pro-Series OE,PEIGN4966,476.82,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Ignition System,Pro-Series OE Plus,PSIGN1332,524.26,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Ignition System,Brembo,BOIGN6552,487.38,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Engine Components,Ignition System,Centric,CCIGN1235,522.01,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Transmission,Pro-Series OE,PETRA9386,857.48,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Transmission,Pro-Series OE Plus,PSTRA3256,792.36,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Transmission,Brembo,BOTRA6822,854.16,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Transmission,Centric,CCTRA1202,813.73,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Pro-Series OE,PECLU7213,760.19,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Pro-Series OE Plus,PSCLU6315,727.39,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Brembo,BOCLU5826,852.92,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Centric,CCCLU9337,727.08,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Gearbox,Pro-Series OE,PEGEA2461,778.47,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Gearbox,Pro-Series OE Plus,PSGEA5029,768.01,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Gearbox,Brembo,BOGEA8016,831.77,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Gearbox,Centric,CCGEA5188,858.98,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Differential,Pro-Series OE,PEDIF2766,808.16,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Differential,Pro-Series OE Plus,PSDIF6100,807.78,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Differential,Brembo,BODIF7296,826.82,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Transmission System,Differential,Centric,CCDIF7867,809.79,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Pro-Series OE,PESTE2052,284.65,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Pro-Series OE Plus,PSSTE6582,327.46,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Brembo,BOSTE2355,325.53,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Centric,CCSTE5026,326.65,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Pro-Series OE,PESUS9527,289.0,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Pro-Series OE Plus,PSSUS6180,271.49,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Brembo,BOSUS2501,314.0,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Centric,CCSUS4692,328.63,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Disc Brakes,Pro-Series OE,PEDIS4806,201.95,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Disc Brakes,Pro-Series OE Plus,PSDIS1684,206.22,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Disc Brakes,Brembo,BODIS6950,183.41,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Disc Brakes,Centric,CCDIS5254,184.51,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Drum Brakes,Pro-Series OE,PEDRU3334,206.99,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Drum Brakes,Pro-Series OE Plus,PSDRU2751,184.77,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Drum Brakes,Brembo,BODRU9921,188.94,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Drum Brakes,Centric,CCDRU1247,191.61,,,,
2000,Toyota,Prius,3.2,Automatic,Pickup Trucks,Braking System,Hydraulic System,Pro-Series OE,PEHYD9492,186.54,,,,
